ensembl_gene_id	entrezgene_id	athaliana_eg_homolog_ensembl_gene	athaliana_eg_homolog_orthology_type
AUR62030694	110733812	AT5G57230	ortholog_one2many
AUR62008333	110726534	AT3G26618	ortholog_many2many
AUR62008333	110726534	AT1G12920	ortholog_many2many
AUR62008333	110700506	AT3G26618	ortholog_many2many
AUR62008333	110700506	AT1G12920	ortholog_many2many
AUR62000297	110736411	AT1G65240	ortholog_many2many
AUR62000297	110736411	AT5G36260	ortholog_many2many
AUR62000297	110736411	AT3G02740	ortholog_many2many
AUR62015458	110689318	AT3G23090	ortholog_one2many
AUR62016312	110703214	AT1G80460	ortholog_one2many
AUR62013033	110739231	AT2G16780	ortholog_one2many
AUR62013033	110739231	AT4G35050	ortholog_one2many
AUR62014280	110724565	AT3G10405	ortholog_one2one
AUR62026573	110713637	AT1G10510	ortholog_one2one
AUR62015445	110689304	AT5G61540	ortholog_one2many
AUR62035602	110738883	AT3G49370	ortholog_many2many
AUR62035602	110738883	AT5G24430	ortholog_many2many
AUR62029318	110693205	AT3G45400	ortholog_many2many
AUR62029318	110693205	AT3G03650	ortholog_many2many
AUR62014725	110693532	AT1G11240	ortholog_one2many
AUR62006832	110701258	AT4G26230	ortholog_one2many
AUR62006832	110701258	AT5G56710	ortholog_one2many
AUR62006832	110701258	AT2G19740	ortholog_one2many
AUR62035589	110738869	AT5G53560	ortholog_one2many
AUR62039816	110730403	AT5G39830	ortholog_one2one
AUR62035963	110706024	AT3G55230	ortholog_many2many
AUR62035963	110706024	AT2G39430	ortholog_many2many
AUR62032860	110706393	AT2G03350	ortholog_one2many
AUR62027120	110740090	AT5G64350	ortholog_one2many
AUR62007619	110685846	AT2G18140	ortholog_many2many
AUR62007619	110685846	AT2G18150	ortholog_many2many
AUR62007619	110685846	AT3G50990	ortholog_many2many
AUR62007619	110685846	AT4G36430	ortholog_many2many
AUR62007619	110685846	AT5G66390	ortholog_many2many
AUR62037037	110731020	AT2G36020	ortholog_one2many
AUR62001464	110688075	AT1G54100	ortholog_one2many
AUR62002077	110717377	AT4G10650	ortholog_one2one
AUR62025967	110707216	AT3G12180	ortholog_one2one
AUR62001793	110688428	AT3G46540	ortholog_one2many
AUR62026421	110713714	AT4G37970	ortholog_one2many
AUR62008179	110700362	AT4G10790	ortholog_one2many
AUR62016512	110703403	AT3G27750	ortholog_one2many
AUR62006689	110701123	AT4G31100	ortholog_many2many
AUR62006689	110701123	AT1G16120	ortholog_many2many
AUR62006689	110701123	AT1G79680	ortholog_many2many
AUR62006689	110701123	AT1G16110	ortholog_many2many
AUR62006689	110701123	AT1G16260	ortholog_many2many
AUR62006689	110701123	AT1G16150	ortholog_many2many
AUR62006689	110701123	AT1G17910	ortholog_many2many
AUR62006689	110701123	AT4G31110	ortholog_many2many
AUR62006689	110701123	AT1G16130	ortholog_many2many
AUR62006689	110701123	AT1G19390	ortholog_many2many
AUR62006689	110701123	AT1G79670	ortholog_many2many
AUR62006689	110701123	AT1G16160	ortholog_many2many
AUR62006689	110701123	AT1G69730	ortholog_many2many
AUR62021532	110726312	AT1G74150	ortholog_many2many
AUR62021532	110726312	AT1G18610	ortholog_many2many
AUR62002559	110722050	AT3G17440	ortholog_one2many
AUR62002559	110722050	AT1G48240	ortholog_one2many
AUR62002559	110717381	AT3G17440	ortholog_one2many
AUR62002559	110717381	AT1G48240	ortholog_one2many
AUR62022864	110699258	AT5G05710	ortholog_one2one
AUR62004600	110713997	AT1G35420	ortholog_one2many
AUR62005573	110712398	AT5G59370	ortholog_many2many
AUR62005573	110712398	AT3G12110	ortholog_many2many
AUR62005573	110712398	AT3G46520	ortholog_many2many
AUR62005573	110712398	AT3G53750	ortholog_many2many
AUR62005573	110712398	AT2G37620	ortholog_many2many
AUR62005573	110710489	AT5G59370	ortholog_many2many
AUR62005573	110710489	AT3G12110	ortholog_many2many
AUR62005573	110710489	AT3G46520	ortholog_many2many
AUR62005573	110710489	AT3G53750	ortholog_many2many
AUR62005573	110710489	AT2G37620	ortholog_many2many
AUR62040151	110695662	AT5G40490	ortholog_one2one
AUR62040151	110686860	AT5G40490	ortholog_one2one
AUR62004430	110714067	AT2G46240	ortholog_one2many
AUR62025308	110715919	AT2G03140	ortholog_one2many
AUR62041411	110738064	AT3G16910	ortholog_one2many
AUR62041411	110697212	AT3G16910	ortholog_one2many
AUR62009171	110705467	AT5G26030	ortholog_one2many
AUR62000966	110737045	AT3G22460	ortholog_one2many
AUR62000966	110737045	AT4G14880	ortholog_one2many
AUR62042248	110712320	AT5G49810	ortholog_one2many
AUR62042248	110688317	AT5G49810	ortholog_one2many
AUR62027775	110706599	AT1G78240	ortholog_one2many
AUR62006370	110731011	AT3G51630	ortholog_one2many
AUR62032864	110706399	AT5G65700	ortholog_many2many
AUR62032864	110706399	AT3G49670	ortholog_many2many
AUR62029471	110694706	AT4G36030	ortholog_many2many
AUR62029471	110694706	AT5G66200	ortholog_many2many
AUR62014889	110693688	AT1G28520	ortholog_one2one
AUR62014579	110724892	AT5G59370	ortholog_many2many
AUR62014579	110724892	AT3G12110	ortholog_many2many
AUR62014579	110724892	AT3G46520	ortholog_many2many
AUR62014579	110724892	AT3G53750	ortholog_many2many
AUR62014579	110724892	AT2G37620	ortholog_many2many
AUR62014579	110715281	AT5G59370	ortholog_many2many
AUR62014579	110715281	AT3G12110	ortholog_many2many
AUR62014579	110715281	AT3G46520	ortholog_many2many
AUR62014579	110715281	AT3G53750	ortholog_many2many
AUR62014579	110715281	AT2G37620	ortholog_many2many
AUR62037072	110709465	AT5G17710	ortholog_one2one
AUR62037072	110700033	AT5G17710	ortholog_one2one
AUR62026488	110713803	AT1G27120	ortholog_one2many
AUR62001678	110688295	AT3G47070	ortholog_one2many
AUR62005385	110708717	AT1G10600	ortholog_one2many
AUR62001322	110687939	AT5G41685	ortholog_one2many
AUR62005429	110709177	AT1G10760	ortholog_one2many
AUR62024677	110733071	AT3G62600	ortholog_one2many
AUR62027739	110706563	AT1G78130	ortholog_one2many
AUR62019682	110737890	AT1G78530	ortholog_one2one
AUR62033773	110694521	AT3G18200	ortholog_one2many
AUR62038510	110712661	AT1G31817	ortholog_one2many
AUR62013832	110721628	AT5G42220	ortholog_one2many
AUR62026094	110707337	AT3G57320	ortholog_one2one
AUR62027107	110740078	AT5G64370	ortholog_one2many
AUR62004367	110714036	AT2G45960	ortholog_many2many
AUR62004367	110714036	AT4G00430	ortholog_many2many
AUR62004367	110714036	AT1G01620	ortholog_many2many
AUR62004367	110714036	AT3G61430	ortholog_many2many
AUR62004367	110714036	AT4G23400	ortholog_many2many
AUR62035998	110706063	AT5G14350	ortholog_many2many
AUR62035998	110706063	AT3G46610	ortholog_many2many
AUR62040394	110694894	AT1G18370	ortholog_one2many
AUR62029419	110694645	AT5G14090	ortholog_one2many
AUR62042789	110712866	AT4G16570	ortholog_one2many
AUR62024975	110737273	AT5G60670	ortholog_many2many
AUR62024975	110737273	AT2G37190	ortholog_many2many
AUR62024975	110737273	AT3G53430	ortholog_many2many
AUR62024975	110711870	AT5G60670	ortholog_many2many
AUR62024975	110711870	AT2G37190	ortholog_many2many
AUR62024975	110711870	AT3G53430	ortholog_many2many
AUR62024975	110701687	AT5G60670	ortholog_many2many
AUR62024975	110701687	AT2G37190	ortholog_many2many
AUR62024975	110701687	AT3G53430	ortholog_many2many
AUR62024975	110697674	AT5G60670	ortholog_many2many
AUR62024975	110697674	AT2G37190	ortholog_many2many
AUR62024975	110697674	AT3G53430	ortholog_many2many
AUR62020383	110720920	AT5G55120	ortholog_one2many
AUR62020383	110720920	AT4G26850	ortholog_one2many
AUR62016737	110705085	AT1G79010	ortholog_many2many
AUR62016737	110705085	AT1G16700	ortholog_many2many
AUR62023958	110699629	AT5G22760	ortholog_many2many
AUR62023958	110699629	AT5G35210	ortholog_many2many
AUR62026498	110713691	AT4G14440	ortholog_many2many
AUR62026498	110713691	AT4G14430	ortholog_many2many
AUR62041812	110716108	AT1G29340	ortholog_one2many
AUR62032684	110704759	AT1G54390	ortholog_one2many
AUR62032502	110688525	AT5G49780	ortholog_many2many
AUR62032502	110688525	AT5G49770	ortholog_many2many
AUR62032502	110688525	AT5G49760	ortholog_many2many
AUR62009556	110684037	AT2G29060	ortholog_many2many
AUR62009556	110684037	AT1G07530	ortholog_many2many
AUR62027068	110740030	AT5G64500	ortholog_one2one
AUR62008430	110700609	AT3G47470	ortholog_one2many
AUR62034008	110712964	AT3G04830	ortholog_many2many
AUR62034008	110712964	AT5G28220	ortholog_many2many
AUR62005518	110713699	AT1G67790	ortholog_one2many
AUR62038547	110739157	AT1G71260	ortholog_one2many
AUR62038547	110739147	AT1G71260	ortholog_one2many
AUR62001261	110687597	AT1G67740	ortholog_one2one
AUR62032676	110704753	AT1G64890	ortholog_one2many
AUR62039707	110683162	AT1G59620	ortholog_one2many
AUR62039707	110683162	AT1G58390	ortholog_one2many
AUR62039707	110683162	AT5G43470	ortholog_one2many
AUR62039707	110683162	AT1G58602	ortholog_one2many
AUR62039707	110683162	AT5G48620	ortholog_one2many
AUR62039707	110683162	AT1G58848	ortholog_one2many
AUR62039707	110683162	AT1G50180	ortholog_one2many
AUR62039707	110683162	AT1G59218	ortholog_one2many
AUR62039707	110683162	AT1G53350	ortholog_one2many
AUR62039707	110683162	AT1G58410	ortholog_one2many
AUR62039707	110683162	AT5G35450	ortholog_one2many
AUR62039707	110683162	AT1G59780	ortholog_one2many
AUR62039707	110683162	AT1G58400	ortholog_one2many
AUR62039707	110683162	AT1G10920	ortholog_one2many
AUR62036774	110694942	AT3G63030	ortholog_many2many
AUR62036774	110694942	AT4G22745	ortholog_many2many
AUR62028715	110727565	AT3G25400	ortholog_one2many
AUR62007650	110685881	AT3G51120	ortholog_one2one
AUR62007417	110732685	AT3G45900	ortholog_one2many
AUR62009785	110684269	AT4G21900	ortholog_many2many
AUR62009785	110684269	AT2G16650	ortholog_many2many
AUR62011616	110698740	AT1G15660	ortholog_one2many
AUR62025073	110712125	AT4G12650	ortholog_one2many
AUR62004129	110714646	AT4G13970	ortholog_one2one
AUR62014615	110693449	AT1G11530	ortholog_one2one
AUR62005800	110714460	AT1G14210	ortholog_one2many
AUR62033539	110729357	AT3G09960	ortholog_one2many
AUR62033539	110729357	AT3G09970	ortholog_one2many
AUR62020848	110714860	AT4G13800	ortholog_many2many
AUR62020848	110714860	AT3G23870	ortholog_many2many
AUR62016869	110705214	AT5G07860	ortholog_many2many
AUR62016869	110705214	AT5G07850	ortholog_many2many
AUR62016869	110705214	AT5G42830	ortholog_many2many
AUR62016869	110705214	AT5G07870	ortholog_many2many
AUR62018954	110709665	AT5G10360	ortholog_many2many
AUR62018954	110709665	AT4G31700	ortholog_many2many
AUR62007897	110686096	AT1G13690	ortholog_one2many
AUR62043222	110716545	AT3G20570	ortholog_one2many
AUR62025410	110689679	AT1G07830	ortholog_one2many
AUR62013869	110721658	AT4G21400	ortholog_many2many
AUR62013869	110721658	AT4G00970	ortholog_many2many
AUR62013869	110721658	AT4G21410	ortholog_many2many
AUR62013869	110721658	AT4G00960	ortholog_many2many
AUR62012950	110738590	AT3G45960	ortholog_many2many
AUR62012950	110738590	AT4G38400	ortholog_many2many
AUR62012950	110738590	AT3G45970	ortholog_many2many
AUR62037239	110716537	AT4G30870	ortholog_one2many
AUR62037239	110716537	AT5G39770	ortholog_one2many
AUR62002086	110718134	AT2G35430	ortholog_one2one
AUR62012058	110734538	AT2G42190	ortholog_one2many
AUR62012058	110734538	AT3G57930	ortholog_one2many
AUR62016497	110703386	AT2G32270	ortholog_many2many
AUR62016497	110703386	AT1G05300	ortholog_many2many
AUR62031746	110727154	AT3G12250	ortholog_many2many
AUR62031746	110727154	AT5G06960	ortholog_many2many
AUR62031746	110727154	AT5G06950	ortholog_many2many
AUR62029103	110730821	AT5G09950	ortholog_one2one
AUR62018554	110711619	AT3G23810	ortholog_many2many
AUR62018554	110711619	AT4G13940	ortholog_many2many
AUR62029237	110693140	AT3G01440	ortholog_one2one
AUR62006069	110728421	AT5G53480	ortholog_one2many
AUR62008824	110728039	AT5G43940	ortholog_one2many
AUR62039875	110724954	AT2G37210	ortholog_many2many
AUR62039875	110724954	AT5G03270	ortholog_many2many
AUR62039875	110724954	AT3G53450	ortholog_many2many
AUR62001102	110687734	AT3G07130	ortholog_one2many
AUR62030110	110728488	AT2G34650	ortholog_one2many
AUR62029797	110690737	AT3G08660	ortholog_many2many
AUR62029797	110690737	AT3G08570	ortholog_many2many
AUR62014497	110724792	AT1G75350	ortholog_one2many
AUR62042940	110716216	AT3G09035	ortholog_one2many
AUR62042940	110716216	AT3G09190	ortholog_one2many
AUR62042940	110716216	AT5G01090	ortholog_one2many
AUR62022396	110696544	AT4G10010	ortholog_many2many
AUR62022396	110696544	AT1G71530	ortholog_many2many
AUR62022396	110696544	AT1G33770	ortholog_many2many
AUR62017363	110702566	AT4G22820	ortholog_many2many
AUR62017363	110702566	AT1G12440	ortholog_many2many
AUR62017363	110702566	AT4G12040	ortholog_many2many
AUR62029268	110693162	AT5G54580	ortholog_one2many
AUR62016649	110704993	AT2G15890	ortholog_one2many
AUR62011805	110734298	AT1G03330	ortholog_one2many
AUR62011805	110733045	AT1G03330	ortholog_one2many
AUR62027942	110683732	AT1G35550	ortholog_many2many
AUR62027942	110683732	AT1G07920	ortholog_many2many
AUR62027942	110683732	AT1G07940	ortholog_many2many
AUR62027942	110683732	AT5G60390	ortholog_many2many
AUR62027942	110683732	AT1G07930	ortholog_many2many
AUR62030538	110704398	AT5G13460	ortholog_one2many
AUR62030595	110723211	AT2G40760	ortholog_one2one
AUR62030595	110704444	AT2G40760	ortholog_one2one
AUR62032812	110706345	AT1G14160	ortholog_many2many
AUR62032812	110706345	AT5G15290	ortholog_many2many
AUR62025375	110715754	AT4G28080	ortholog_one2many
AUR62013777	110721565	AT1G02170	ortholog_one2many
AUR62024017	110699677	AT2G27980	ortholog_one2many
AUR62024017	110696835	AT2G27980	ortholog_one2many
AUR62001883	110688522	AT5G48760	ortholog_many2many
AUR62001883	110688522	AT4G13170	ortholog_many2many
AUR62001883	110688522	AT3G07110	ortholog_many2many
AUR62001883	110688522	AT3G24830	ortholog_many2many
AUR62035934	110727378	AT1G04650	ortholog_one2one
AUR62014804	110693606	AT1G65070	ortholog_one2many
AUR62014555	110724863	AT5G15900	ortholog_many2many
AUR62014555	110724863	AT3G02440	ortholog_many2many
AUR62014555	110724863	AT5G15890	ortholog_many2many
AUR62028681	110727545	AT1G05970	ortholog_one2many
AUR62002327	110717977	AT3G59510	ortholog_one2many
AUR62001963	110717462	AT4G37190	ortholog_one2many
AUR62000744	110736833	AT3G05580	ortholog_one2many
AUR62000744	110736833	AT5G27840	ortholog_one2many
AUR62000744	110708700	AT3G05580	ortholog_one2many
AUR62000744	110708700	AT5G27840	ortholog_one2many
AUR62004472	110714475	AT3G61680	ortholog_one2many
AUR62042602	110703526	AT1G03610	ortholog_one2many
AUR62042602	110703526	AT4G28150	ortholog_one2many
AUR62042602	110703526	AT4G03420	ortholog_one2many
AUR62039459	110736193	AT4G18740	ortholog_one2many
AUR62023749	110738684	AT3G62030	ortholog_one2many
AUR62016909	110706813	AT4G21560	ortholog_many2many
AUR62016909	110706813	AT4G05000	ortholog_many2many
AUR62021977	110731361	AT1G61870	ortholog_one2many
AUR62021977	110731361	AT1G11630	ortholog_one2many
AUR62003834	110681712	AT4G37160	ortholog_many2many
AUR62003834	110681712	AT2G23630	ortholog_many2many
AUR62038317	110738133	AT5G22580	ortholog_one2many
AUR62040379	110694910	AT3G06890	ortholog_one2one
AUR62035737	110688713	AT1G47900	ortholog_one2many
AUR62035737	110688713	AT1G19835	ortholog_one2many
AUR62001665	110688284	AT5G58800	ortholog_one2many
AUR62001474	110688083	AT1G72540	ortholog_one2many
AUR62027331	110692822	AT4G13660	ortholog_many2many
AUR62027331	110692822	AT1G32100	ortholog_many2many
AUR62031420	110693868	AT5G52570	ortholog_many2many
AUR62031420	110693868	AT4G25700	ortholog_many2many
AUR62039223	110689617	AT2G27590	ortholog_one2many
AUR62000439	110736541	AT1G09390	ortholog_many2many
AUR62000439	110736541	AT1G56670	ortholog_many2many
AUR62018170	110735087	AT5G15510	ortholog_one2many
AUR62018170	110735087	AT3G01015	ortholog_one2many
AUR62018170	110717320	AT5G15510	ortholog_one2many
AUR62018170	110717320	AT3G01015	ortholog_one2many
AUR62034653	110727748	AT1G03020	ortholog_many2many
AUR62034653	110727748	AT3G62930	ortholog_many2many
AUR62034653	110697883	AT1G03020	ortholog_many2many
AUR62034653	110697883	AT3G62930	ortholog_many2many
AUR62043816	110711223	AT3G09100	ortholog_many2many
AUR62043816	110711223	AT5G01290	ortholog_many2many
AUR62043816	110711223	AT5G28210	ortholog_many2many
AUR62023745	110738682	AT1G05675	ortholog_many2many
AUR62023745	110738682	AT2G31790	ortholog_many2many
AUR62023745	110738682	AT1G05680	ortholog_many2many
AUR62023745	110738682	AT2G31750	ortholog_many2many
AUR62021157	110729635	AT4G25610	ortholog_one2one
AUR62028307	110721829	AT1G19230	ortholog_one2many
AUR62026358	110698118	AT2G23230	ortholog_many2many
AUR62026358	110698118	AT4G20200	ortholog_many2many
AUR62026358	110698118	AT3G29110	ortholog_many2many
AUR62026358	110698118	AT1G31950	ortholog_many2many
AUR62026358	110698118	AT3G14520	ortholog_many2many
AUR62026358	110698118	AT4G20230	ortholog_many2many
AUR62026358	110698118	AT1G48800	ortholog_many2many
AUR62026358	110698118	AT4G13300	ortholog_many2many
AUR62026358	110698118	AT1G66020	ortholog_many2many
AUR62026358	110698118	AT1G33750	ortholog_many2many
AUR62026358	110698118	AT1G48820	ortholog_many2many
AUR62026358	110698118	AT4G13280	ortholog_many2many
AUR62026358	110698118	AT3G32030	ortholog_many2many
AUR62026358	110698118	AT4G15870	ortholog_many2many
AUR62026358	110698118	AT5G48110	ortholog_many2many
AUR62026358	110698118	AT3G29410	ortholog_many2many
AUR62026358	110698118	AT2G37140	ortholog_many2many
AUR62026358	110698118	AT3G29190	ortholog_many2many
AUR62026358	110698118	AT4G20210	ortholog_many2many
AUR62026358	110698118	AT5G44630	ortholog_many2many
AUR62026358	110698118	AT3G14540	ortholog_many2many
AUR62026358	110698118	AT1G70080	ortholog_many2many
AUR62026358	110698118	AT3G14490	ortholog_many2many
AUR62006534	110700962	AT2G03120	ortholog_one2many
AUR62003688	110682105	AT4G38020	ortholog_one2many
AUR62006151	110725693	AT5G53210	ortholog_one2one
AUR62014170	110694404	AT1G23190	ortholog_many2many
AUR62014170	110694404	AT1G70730	ortholog_many2many
AUR62007401	110732670	AT4G13660	ortholog_many2many
AUR62007401	110732670	AT1G32100	ortholog_many2many
AUR62020902	110714750	AT4G14070	ortholog_many2many
AUR62020902	110714750	AT3G23790	ortholog_many2many
AUR62039342	110732060	AT3G54090	ortholog_one2many
AUR62002885	110719476	AT3G25860	ortholog_one2many
AUR62022936	110699326	AT2G30530	ortholog_one2one
AUR62023756	110738692	AT1G05690	ortholog_one2many
AUR62011765	110734252	AT1G62640	ortholog_one2many
AUR62009802	110684289	AT5G22510	ortholog_one2many
AUR62005625	110707204	AT1G67330	ortholog_many2many
AUR62005625	110707204	AT1G27930	ortholog_many2many
AUR62032606	110718328	AT3G62080	ortholog_one2many
AUR62019145	110724700	AT1G30845	ortholog_one2many
AUR62019145	110709855	AT1G30845	ortholog_one2many
AUR62042191	110737281	AT2G28380	ortholog_one2many
AUR62025672	110726759	AT1G16825	ortholog_many2many
AUR62025672	110726759	AT1G78895	ortholog_many2many
AUR62024732	110733138	AT1G33350	ortholog_one2many
AUR62003509	110681683	AT1G12940	ortholog_one2many
AUR62013592	110725883	AT1G21090	ortholog_one2many
AUR62011865	110734354	AT1G06210	ortholog_one2many
AUR62003759	110682178	AT4G39700	ortholog_one2many
AUR62032906	110716300	AT5G23405	ortholog_many2many
AUR62032906	110716300	AT5G23420	ortholog_many2many
AUR62006083	110728558	AT5G53000	ortholog_one2one
AUR62006083	110696136	AT5G53000	ortholog_one2one
AUR62002809	110718457	AT1G15060	ortholog_one2many
AUR62044703	110696995	AT4G30010	ortholog_one2many
AUR62002930	110720142	AT1G26090	ortholog_one2many
AUR62011409	110698553	AT2G15900	ortholog_one2many
